,Gene names,BCC LFQ intensity 12_1L,BCC LFQ intensity 12_3L,BCC LFQ intensity 12_5L,BCC LFQ intensity 27_1L,BCC LFQ intensity 27_3L,BCC LFQ intensity 27_5L,BCC LFQ intensity 39_1L,BCC LFQ intensity 39_3L,BCC LFQ intensity 39_5L,BCC LFQ intensity 89_1L,BCC LFQ intensity 89_3L,BCC LFQ intensity 89_5L,BCC LFQ intensity 72_3L,BCC LFQ intensity 103_1L,BCC LFQ intensity 103_3L,BCC LFQ intensity 103_5L,BCC LFQ intensity 107_3L,BCC LFQ intensity 111_3L,BCC LFQ intensity 49_3L,BCC LFQ intensity 105_3L,BCC LFQ intensity 16_3L,BCC LFQ intensity 99_1L,BCC LFQ intensity 99_3L,BCC LFQ intensity 99_5L,BCC LFQ intensity 109_3L,BCC LFQ intensity 73_1L,BCC LFQ intensity 73_3L,BCC LFQ intensity 73_5L,BCC LFQ intensity 92_1L,BCC LFQ intensity 92_3L,BCC LFQ intensity 92_5L,BCC LFQ intensity 54_1L,BCC LFQ intensity 54_3L,BCC LFQ intensity 54_5L,BCC LFQ intensity 104_1L,BCC LFQ intensity 104_3L,BCC LFQ intensity 104_5L,SCC LFQ intensity 21_1L,SCC LFQ intensity 21_3L,SCC LFQ intensity 21_5L,SCC LFQ intensity 31_1L,SCC LFQ intensity 31_3L,SCC LFQ intensity 31_5L,SCC LFQ intensity 32_1L,SCC LFQ intensity 32_3L,SCC LFQ intensity 32_5L,SCC LFQ intensity 90_1L,SCC LFQ intensity 90_3L,SCC LFQ intensity 90_5L,SCC LFQ intensity 59_3L,SCC LFQ intensity 88_3L,SCC LFQ intensity 110_3L,SCC LFQ intensity 45_3L,SCC LFQ intensity 60_3L,SCC LFQ intensity 95_3L,SCC LFQ intensity 101_3L,SCC&BCC LFQ intensity 25_1L,SCC&BCC LFQ intensity 25_3L,SCC&BCC LFQ intensity 25_5L,keratosis LFQ intensity 33_1L,keratosis LFQ intensity 33_3L,keratosis LFQ intensity 33_5L
3521,DPP9,15234000.0,13360000.0,23458000.0,0.0,0.0,22114000.0,0.0,0.0,0.0,0.0,6700800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503200.0,15220000.0,10153000.0,0.0,0.0,5911400.0,0.0,0.0,4790200.0,0.0,0.0,0.0,0.0,0.0,0.0,22445000.0,0.0,0.0,0.0,42116000.0,49415000.0,25866000.0,13337000.0,24013000.0,0.0,21059000.0,8183600.0,25340000.0,0.0,13058000.0,12486000.0,8442400.0,9887100.0,0.0,31177000.0,27632000.0,0.0,0.0,21160000.0,0.0
3522,PBRM1,16898000.0,0.0,0.0,19554000.0,21340000.0,47225000.0,0.0,16021000.0,16963000.0,0.0,63244000.0,0.0,0.0,20928000.0,0.0,0.0,36242000.0,40408000.0,18428000.0,0.0,31875000.0,0.0,43159000.0,20588000.0,18686000.0,22428000.0,41083000.0,53844000.0,0.0,22150000.0,24094000.0,0.0,0.0,0.0,0.0,41450000.0,34574000.0,0.0,0.0,0.0,9323200.0,0.0,0.0,0.0,0.0,0.0,6969500.0,4949700.0,31657000.0,21389000.0,8693000.0,88396000.0,0.0,0.0,11923000.0,0.0,0.0,24852000.0,0.0,16182000.0,19460000.0,0.0
3523,PHLDB1,0.0,0.0,0.0,22849000.0,28519000.0,17263000.0,0.0,17750000.0,0.0,0.0,5432000.0,0.0,13011000.0,6087400.0,0.0,9741900.0,0.0,7796500.0,14896000.0,11001000.0,11143000.0,0.0,7422500.0,0.0,0.0,6916200.0,8657800.0,9193500.0,8037500.0,11544000.0,5989800.0,6965900.0,0.0,15321000.0,0.0,0.0,0.0,0.0,0.0,0.0,13799000.0,0.0,0.0,0.0,0.0,0.0,0.0,7364200.0,9222000.0,0.0,0.0,0.0,0.0,7105400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,FAM83A,15458000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7906800.0,0.0,0.0,0.0,0.0,0.0,2012200.0,0.0,0.0,0.0,0.0,16301000.0,0.0,6363300.0,2189100.0,2211700.0,2069300.0,0.0,0.0,0.0,2170300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40039000.0,0.0,0.0,24523000.0,58413000.0,65037000.0,43376000.0,52796000.0,23538000.0,2941000.0,2742500000.0,0.0,22933000.0,7519500.0,0.0,14552000.0,0.0,25645000.0,0.0,0.0,23852000.0,0.0,0.0,26267000.0,0.0
3525,CASZ1,42270000.0,27277000.0,37287000.0,79588000.0,91737000.0,56391000.0,52136000.0,0.0,0.0,0.0,36794000.0,0.0,0.0,0.0,0.0,6319900.0,12312000.0,46306000.0,0.0,0.0,0.0,8287100.0,20395000.0,16970000.0,10307000.0,10163000.0,18658000.0,10459000.0,8695300.0,50853000.0,27919000.0,0.0,0.0,0.0,0.0,0.0,4935200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4584600.0,0.0,0.0,91544000.0,8300200.0,0.0,0.0,0.0,0.0,0.0,29282000.0,34621000.0,0.0,0.0
3526,NRAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55780000.0,,,,,,,,,,,0.0,0.0,0.0,0.0,41584000.0,0.0
3527,VPS36,39883000.0,0.0,0.0,22462000.0,0.0,0.0,0.0,34320000.0,26193000.0,19716000.0,11774000.0,8182300.0,13235000.0,18293000.0,9442800.0,12149000.0,12854000.0,11329000.0,17784000.0,8169700.0,13593000.0,0.0,5365000.0,0.0,9422100.0,7322900.0,18184000.0,13961000.0,15675000.0,6524000.0,0.0,12716000.0,17262000.0,8914800.0,0.0,8647900.0,10745000.0,32195000.0,0.0,28501000.0,24376000.0,24298000.0,26178000.0,0.0,26934000.0,32543000.0,0.0,21986000.0,0.0,7599300.0,0.0,25107000.0,16757000.0,14149000.0,0.0,0.0,0.0,21300000.0,23608000.0,25430000.0,29379000.0,0.0
3528,IRF2BP1,14823000.0,0.0,14231000.0,79516000.0,70952000.0,18284000.0,38552000.0,19564000.0,17623000.0,0.0,6313100.0,0.0,0.0,8109400.0,0.0,10763000.0,0.0,0.0,20197000.0,10366000.0,12044000.0,0.0,15079000.0,10936000.0,15545000.0,10095000.0,32003000.0,14024000.0,5769200.0,15116000.0,9217700.0,0.0,0.0,0.0,0.0,6912900.0,4790200.0,0.0,0.0,0.0,0.0,17932000.0,0.0,7857300.0,12451000.0,0.0,0.0,5487300.0,0.0,0.0,0.0,0.0,0.0,8931400.0,0.0,0.0,15653000.0,24259000.0,0.0,12376000.0,32161000.0,11473000.0
3529,CERS3,182860000.0,52981000.0,103870000.0,0.0,0.0,30453000.0,16564000.0,0.0,16548000.0,11870000.0,0.0,13276000.0,0.0,41362000.0,11255000.0,21984000.0,4712700.0,0.0,0.0,7840800.0,0.0,34440000.0,9614600.0,11108000.0,8053000.0,0.0,0.0,4460800.0,9388400.0,0.0,0.0,0.0,0.0,2357800.0,0.0,8625500.0,10102000.0,74993000.0,62886000.0,73205000.0,55186000.0,0.0,14047000.0,93410000.0,24941000.0,18535000.0,17227000.0,13542000.0,25571000.0,4986800.0,21765000.0,0.0,0.0,14375000.0,0.0,18475000.0,21142000.0,20762000.0,24427000.0,0.0,43116000.0,17779000.0
3530,MUSTN1,173670000.0,138450000.0,87438000.0,0.0,0.0,0.0,294250000.0,1055100000.0,49884000.0,0.0,0.0,0.0,12275000.0,0.0,0.0,0.0,24925000.0,0.0,0.0,0.0,47057000.0,0.0,0.0,0.0,23507000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144580000.0,86265000.0,127410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12002000.0,0.0,2500200.0,0.0,0.0,0.0,0.0,0.0,0.0,39912000.0,0.0,0.0,0.0,0.0
3531,NAXD,211290000.0,245610000.0,169250000.0,85497000.0,125050000.0,0.0,120500000.0,119160000.0,168960000.0,31048000.0,89620000.0,21373000.0,37079000.0,64555000.0,7437500.0,53429000.0,31454000.0,0.0,35885000.0,0.0,15046000.0,7181700.0,12527000.0,15660000.0,6715700.0,22465000.0,24662000.0,35480000.0,42284000.0,11382000.0,19698000.0,73474000.0,40694000.0,27957000.0,82497000.0,343990000.0,123100000.0,476830000.0,295880000.0,290080000.0,387130000.0,293880000.0,324980000.0,241170000.0,0.0,194920000.0,14661000.0,18409000.0,19611000.0,23670000.0,0.0,0.0,21893000.0,15860000.0,0.0,0.0,109230000.0,0.0,379880000.0,205980000.0,269710000.0,337190000.0
3532,WDR75,42653000.0,20233000.0,16580000.0,85089000.0,33623000.0,58279000.0,23217000.0,0.0,18257000.0,0.0,8172300.0,0.0,5168900.0,0.0,5381100.0,0.0,7033600.0,8478300.0,0.0,0.0,0.0,5712600.0,8389800.0,14031000.0,5649600.0,5520900.0,7701200.0,8608200.0,5326700.0,3834100.0,6141000.0,0.0,0.0,0.0,2853900.0,0.0,0.0,0.0,0.0,14234000.0,0.0,26928000.0,0.0,25273000.0,0.0,0.0,0.0,7970100.0,0.0,10782000.0,0.0,6618500.0,0.0,15120000.0,0.0,0.0,27154000.0,33534000.0,0.0,15687000.0,18608000.0,0.0
3533,BAP18,26012000.0,29999000.0,17870000.0,24002000.0,0.0,0.0,25560000.0,75924000.0,75583000.0,7969000.0,74420000.0,7392500.0,48435000.0,29699000.0,22075000.0,37588000.0,14170000.0,22835000.0,203810000.0,21600000.0,0.0,8019300.0,10368000.0,0.0,56134000.0,32657000.0,58566000.0,44275000.0,44545000.0,180330000.0,18844000.0,9120700.0,24146000.0,19223000.0,11550000.0,141580000.0,44582000.0,76086000.0,0.0,29055000.0,39096000.0,27237000.0,25649000.0,49495000.0,82323000.0,74035000.0,12251000.0,8248500.0,9980100.0,36416000.0,9690600.0,0.0,45128000.0,23018000.0,62893000.0,0.0,0.0,19683000.0,0.0,82242000.0,110150000.0,121850000.0
3534,MRPL41,41437000.0,76666000.0,45356000.0,10855000.0,23799000.0,0.0,35980000.0,33792000.0,33086000.0,6003300.0,9535900.0,0.0,18035000.0,20460000.0,13269000.0,19932000.0,6700100.0,0.0,6603500.0,7554800.0,0.0,11266000.0,10868000.0,3229200.0,8495900.0,21632000.0,14283000.0,11448000.0,15426000.0,18117000.0,10216000.0,8825200.0,23693000.0,0.0,4264100.0,18953000.0,19084000.0,0.0,21808000.0,26846000.0,49697000.0,25473000.0,26464000.0,24716000.0,40162000.0,0.0,8271500.0,8570500.0,8352900.0,11259000.0,0.0,0.0,0.0,14613000.0,16454000.0,0.0,0.0,0.0,0.0,34262000.0,50420000.0,38331000.0
3535,SUPV3L1,40428000.0,12827000.0,22013000.0,27267000.0,27773000.0,14927000.0,16179000.0,0.0,14106000.0,0.0,4928800.0,0.0,3230700.0,2989900.0,0.0,3736500.0,4912800.0,7733200.0,5331100.0,0.0,5276700.0,4654100.0,3385700.0,0.0,4008100.0,3136000.0,4883800.0,3524500.0,0.0,7422000.0,5047100.0,0.0,0.0,4566400.0,0.0,4539800.0,0.0,0.0,0.0,16435000.0,0.0,6893500.0,15353000.0,0.0,0.0,13339000.0,0.0,4266900.0,0.0,4153500.0,0.0,4870200.0,0.0,3892200.0,0.0,0.0,23863000.0,27070000.0,15669000.0,0.0,11309000.0,17426000.0
3536,SPART,28338000.0,41849000.0,40553000.0,54267000.0,47437000.0,51782000.0,26945000.0,37617000.0,0.0,7641800.0,6966900.0,0.0,9731800.0,11674000.0,7323200.0,12549000.0,7388300.0,10072000.0,0.0,0.0,9846600.0,21372000.0,12910000.0,0.0,13535000.0,8570400.0,26832000.0,14202000.0,10266000.0,15896000.0,10393000.0,0.0,0.0,9386900.0,0.0,0.0,8027700.0,35098000.0,0.0,0.0,27637000.0,0.0,37980000.0,0.0,0.0,26128000.0,0.0,0.0,0.0,0.0,0.0,5364300.0,0.0,11824000.0,0.0,4916100.0,61296000.0,27498000.0,0.0,0.0,29819000.0,18621000.0
3537,ABHD12,27666000.0,28583000.0,16611000.0,102560000.0,79303000.0,23071000.0,12713000.0,21372000.0,11519000.0,0.0,159570000.0,2225500.0,12407000.0,8468700.0,5469200.0,3654700.0,25439000.0,13232000.0,23760000.0,9056800.0,36216000.0,0.0,86996000.0,14604000.0,5313000.0,9909700.0,72062000.0,25180000.0,4374100.0,49849000.0,31589000.0,0.0,0.0,4854700.0,1850600.0,6336300.0,0.0,7619800.0,37322000.0,0.0,0.0,0.0,25507000.0,13301000.0,7182300.0,0.0,3424000.0,20353000.0,0.0,3154800.0,0.0,5001900.0,0.0,3277300.0,0.0,0.0,46345000.0,22917000.0,66053000.0,14838000.0,17283000.0,21374000.0
3538,GPD1L,0.0,0.0,0.0,16117000.0,0.0,14318000.0,41680000.0,97811000.0,17454000.0,6440300.0,51535000.0,25778000.0,0.0,25957000.0,0.0,17190000.0,10867000.0,0.0,0.0,0.0,4789700.0,0.0,8025900.0,5073300.0,8593400.0,7785900.0,2863400.0,5923500.0,20868000.0,20383000.0,4375700.0,0.0,0.0,0.0,16561000.0,15245000.0,6544800.0,0.0,0.0,18782000.0,0.0,0.0,0.0,12963000.0,0.0,13898000.0,18705000.0,0.0,0.0,0.0,0.0,0.0,0.0,6974400.0,0.0,0.0,0.0,0.0,0.0,14872000.0,0.0,15735000.0
3539,CHCHD4,40923000.0,111410000.0,86670000.0,51040000.0,29053000.0,71483000.0,56139000.0,48706000.0,46890000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,101030000.0,65175000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,34503000.0,38570000.0,0.0,0.0,0.0,0.0
3540,AFAP1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669600.0,7870500.0,2606800.0,5468600.0,0.0,0.0,0.0,0.0,4342900.0,0.0,0.0,0.0,3189800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124000.0,0.0,0.0,0.0,17844000.0,12670000.0,0.0,127510000.0,0.0,10723000.0,0.0,2487800.0,0.0,0.0,1892000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3541,NHLRC2,44733000.0,30851000.0,40712000.0,50572000.0,27963000.0,31894000.0,0.0,18868000.0,0.0,23094000.0,50578000.0,5321800.0,31900000.0,32379000.0,12616000.0,17102000.0,17898000.0,51238000.0,29115000.0,26158000.0,49677000.0,16998000.0,34257000.0,22782000.0,26535000.0,10251000.0,37781000.0,19978000.0,13875000.0,57430000.0,37359000.0,0.0,0.0,8007700.0,13430000.0,11882000.0,10157000.0,28835000.0,34748000.0,32943000.0,13718000.0,19428000.0,18412000.0,0.0,0.0,18649000.0,10805000.0,13142000.0,4137500.0,45859000.0,0.0,12064000.0,13754000.0,31712000.0,14917000.0,8524100.0,17118000.0,29166000.0,34681000.0,0.0,16498000.0,15965000.0
3542,RDH13,33264000.0,104110000.0,35851000.0,17229000.0,15586000.0,0.0,0.0,43301000.0,21889000.0,0.0,17577000.0,0.0,6469400.0,0.0,0.0,0.0,9735900.0,0.0,0.0,7740900.0,8955400.0,0.0,8031800.0,0.0,0.0,9396800.0,0.0,0.0,11660000.0,15618000.0,0.0,0.0,0.0,0.0,0.0,10676000.0,0.0,0.0,0.0,0.0,18733000.0,27884000.0,0.0,19262000.0,22054000.0,0.0,7541500.0,8416300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28473000.0,0.0
3543,FAM98A,133330000.0,141110000.0,121340000.0,66033000.0,62585000.0,119850000.0,49245000.0,46161000.0,67704000.0,11603000.0,16718000.0,11369000.0,13868000.0,14092000.0,16559000.0,14627000.0,14154000.0,28993000.0,26215000.0,15803000.0,11755000.0,28203000.0,26489000.0,21426000.0,19728000.0,23092000.0,19163000.0,21642000.0,18881000.0,10332000.0,10135000.0,7296600.0,14357000.0,17117000.0,0.0,28333000.0,17404000.0,80877000.0,63600000.0,67099000.0,108710000.0,45652000.0,47800000.0,70317000.0,79303000.0,58500000.0,12014000.0,19100000.0,13673000.0,20420000.0,48068000.0,0.0,42876000.0,19134000.0,0.0,0.0,86687000.0,70655000.0,54580000.0,44298000.0,57190000.0,50967000.0
3544,EHBP1,27244000.0,0.0,49303000.0,49646000.0,48885000.0,47088000.0,58402000.0,63193000.0,67023000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103480000.0,0.0,0.0,50297000.0,64052000.0,114690000.0,85718000.0,51222000.0,46121000.0,,,,,,,,,,,0.0,65664000.0,0.0,19334000.0,35276000.0,21646000.0
3545,TSTD1,43211000.0,26023000.0,20245000.0,0.0,0.0,0.0,0.0,0.0,14292000.0,0.0,35041000.0,0.0,18646000.0,224380000.0,7569600.0,88190000.0,17527000.0,0.0,41030000.0,1728900.0,3681700.0,0.0,0.0,0.0,0.0,13968000.0,0.0,0.0,127490000.0,40670000.0,0.0,0.0,23115000.0,0.0,28835000.0,212790000.0,63374000.0,14080000.0,0.0,0.0,0.0,0.0,0.0,0.0,17215000.0,0.0,1653600.0,22666000.0,48738000.0,15857000.0,16011000.0,0.0,49683000.0,12503000.0,27960000.0,0.0,27197000.0,0.0,0.0,0.0,23690000.0,0.0
3546,RNASEH2C,26283000.0,32384000.0,20864000.0,30618000.0,70254000.0,0.0,45935000.0,28177000.0,33006000.0,7614100.0,9565600.0,5663700.0,12157000.0,0.0,0.0,8316600.0,6537000.0,0.0,6030400.0,9817200.0,3901600.0,0.0,6071800.0,0.0,0.0,6414300.0,6452100.0,0.0,5741800.0,0.0,6035200.0,0.0,8837700.0,11522000.0,4565600.0,0.0,5541900.0,0.0,25325000.0,22929000.0,44139000.0,28869000.0,0.0,29122000.0,24068000.0,0.0,0.0,0.0,0.0,3855200.0,0.0,0.0,0.0,13895000.0,0.0,0.0,0.0,0.0,0.0,28972000.0,33390000.0,23895000.0
3547,DTD1,67255000.0,42024000.0,76032000.0,58368000.0,64242000.0,48446000.0,69587000.0,61253000.0,70767000.0,26484000.0,51688000.0,25546000.0,5919100.0,40151000.0,20585000.0,31625000.0,28106000.0,23365000.0,32522000.0,31048000.0,24046000.0,25005000.0,22977000.0,32088000.0,25287000.0,12691000.0,12960000.0,14411000.0,25285000.0,16974000.0,10659000.0,28597000.0,30600000.0,32059000.0,22210000.0,37358000.0,47002000.0,95229000.0,66014000.0,65706000.0,119360000.0,88808000.0,94276000.0,112010000.0,121770000.0,107950000.0,17226000.0,23619000.0,40956000.0,31941000.0,46622000.0,114000000.0,34237000.0,30602000.0,46464000.0,77217000.0,85975000.0,100550000.0,72488000.0,77332000.0,93133000.0,166420000.0
3548,GEMIN5,19440000.0,13592000.0,13535000.0,14506000.0,19283000.0,25219000.0,0.0,0.0,0.0,0.0,11869000.0,9145300.0,0.0,0.0,0.0,4912000.0,9609100.0,10399000.0,11169000.0,12267000.0,14182000.0,7126700.0,15517000.0,12623000.0,11079000.0,3748700.0,16742000.0,7456400.0,7446700.0,13739000.0,16488000.0,0.0,0.0,5500500.0,0.0,11213000.0,0.0,0.0,0.0,0.0,0.0,0.0,8481100.0,19485000.0,14570000.0,7449800.0,0.0,9428400.0,4523800.0,14421000.0,8686900.0,32586000.0,112900000.0,13522000.0,4355000.0,0.0,21800000.0,6585800.0,0.0,0.0,0.0,9501400.0
3549,TMEM40,82280000.0,69656000.0,81909000.0,0.0,0.0,84419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34659000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71336000.0,0.0,0.0,93934000.0,62997000.0,0.0,107480000.0,53671000.0,125170000.0,11077000.0,19391000.0,0.0,0.0,0.0,0.0,21928000.0,0.0,0.0,99056000.0,79827000.0,55573000.0,0.0,71695000.0,78025000.0,72576000.0
3550,LMO7,0.0,22876000.0,0.0,0.0,0.0,62677000.0,0.0,0.0,0.0,14919000.0,7976600.0,0.0,26246000.0,16521000.0,0.0,0.0,39178000.0,31947000.0,45379000.0,20634000.0,43519000.0,10086000.0,31212000.0,14112000.0,22755000.0,26929000.0,122970000.0,29341000.0,0.0,12422000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73306000.0,29394000.0,23123000.0,28657000.0,17678000.0,4822800.0,34638000.0,0.0,0.0,34285000.0,29170000.0,0.0,0.0
3551,SLC44A1,33364000.0,32654000.0,0.0,23177000.0,0.0,20344000.0,31641000.0,16963000.0,9403500.0,13702000.0,5205900.0,10568000.0,13465000.0,13691000.0,7149900.0,22153000.0,17003000.0,4781400.0,5938300.0,7864500.0,6480000.0,9180600.0,5434500.0,5019800.0,9216100.0,12097000.0,0.0,4939000.0,12580000.0,5686400.0,4973000.0,13670000.0,0.0,8213400.0,13602000.0,7418500.0,0.0,27448000.0,19654000.0,44420000.0,22438000.0,19007000.0,16710000.0,20401000.0,37405000.0,34926000.0,9629700.0,19452000.0,9515900.0,9079700.0,31461000.0,5004700.0,22926000.0,16356000.0,13242000.0,4512200.0,21097000.0,6985700.0,18465000.0,35853000.0,43874000.0,34082000.0
3552,SREK1,0.0,17462000.0,19133000.0,126190000.0,63022000.0,89925000.0,0.0,0.0,0.0,0.0,11512000.0,0.0,10921000.0,6245200.0,7370200.0,0.0,0.0,28734000.0,10765000.0,11598000.0,14884000.0,10605000.0,15567000.0,20271000.0,11127000.0,0.0,12368000.0,11479000.0,5592400.0,9312500.0,10428000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30858000.0,21250000.0,17029000.0,0.0,7386900.0,0.0,14004000.0,0.0,26312000.0,0.0,5100200.0,0.0,0.0,0.0,0.0,0.0,0.0,20698000.0,34817000.0
3553,OVCA2,51578000.0,46065000.0,0.0,0.0,0.0,0.0,11427000.0,0.0,29918000.0,0.0,4515200.0,0.0,0.0,3850600.0,6452600.0,4508800.0,0.0,0.0,11166000.0,6753000.0,0.0,0.0,1669900.0,0.0,9594400.0,4351900.0,0.0,0.0,7701500.0,5543700.0,0.0,0.0,0.0,0.0,0.0,9762900.0,8278700.0,47567000.0,0.0,0.0,23370000.0,25738000.0,0.0,22461000.0,46752000.0,31890000.0,7227600.0,6578400.0,11534000.0,15158000.0,16611000.0,0.0,0.0,8839100.0,20022000.0,0.0,0.0,0.0,0.0,30331000.0,41641000.0,20621000.0
3554,SMPDL3A,113490000.0,149420000.0,180620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10067000.0,0.0,0.0,27678000.0,12322000.0,0.0,0.0,0.0,0.0,0.0,9474400.0,19978000.0,8711000.0,9100100.0,0.0,7524700.0,0.0,4962200.0,0.0,7256000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13906000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10419000.0,0.0,12524000.0,0.0,7512900.0,0.0,7662400.0,0.0,0.0,0.0,11944000.0,19848000.0,13052000.0
3555,MRPS27,65579000.0,29522000.0,47022000.0,28759000.0,53909000.0,16837000.0,25654000.0,23365000.0,28181000.0,5676000.0,7139900.0,4491300.0,3544300.0,5839000.0,0.0,5149100.0,4713900.0,4024900.0,4242400.0,4830800.0,0.0,3264300.0,5791600.0,3900800.0,3878500.0,0.0,8166600.0,8783100.0,5583300.0,7266700.0,8783400.0,4670200.0,6094500.0,6611100.0,0.0,0.0,2571100.0,20529000.0,30005000.0,44636000.0,39826000.0,24517000.0,20234000.0,35850000.0,35632000.0,27497000.0,5869700.0,6343100.0,5592000.0,2393200.0,0.0,3584800.0,0.0,3552000.0,4198600.0,0.0,26399000.0,28884000.0,34317000.0,25908000.0,35148000.0,30133000.0
3556,PIGK,30444000.0,16463000.0,22997000.0,41921000.0,63146000.0,16279000.0,14760000.0,26856000.0,25680000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22669000.0,19697000.0,14391000.0,14629000.0,0.0,9783900.0,24440000.0,13221000.0,0.0,,,,,,,,,,,35012000.0,25960000.0,20238000.0,28371000.0,22079000.0,19029000.0
3557,NECTIN2,32950000.0,57054000.0,47730000.0,48285000.0,56312000.0,48698000.0,0.0,0.0,12577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,37677000.0,24977000.0,21960000.0,24654000.0,36129000.0,25016000.0,,,,,,,,,,,30110000.0,0.0,28054000.0,0.0,24532000.0,17660000.0
3558,PRCC,41995000.0,37767000.0,48587000.0,75974000.0,94316000.0,33995000.0,25402000.0,0.0,35309000.0,15251000.0,13588000.0,0.0,9064200.0,9808400.0,9269300.0,8481800.0,7161100.0,13749000.0,7705400.0,13105000.0,12457000.0,9515900.0,21081000.0,8816400.0,10696000.0,0.0,0.0,6217700.0,528320.0,0.0,0.0,0.0,0.0,0.0,0.0,9870400.0,0.0,20703000.0,0.0,27419000.0,29985000.0,32540000.0,31745000.0,34233000.0,0.0,0.0,11684000.0,19777000.0,9634100.0,28213000.0,12494000.0,16403000.0,0.0,9969000.0,7293500.0,0.0,61349000.0,78309000.0,30009000.0,20766000.0,27767000.0,28418000.0
3559,MYDGF,832350000.0,1378700000.0,1064500000.0,759840000.0,487440000.0,478360000.0,496230000.0,685270000.0,497600000.0,180410000.0,356640000.0,146600000.0,971920000.0,357230000.0,272150000.0,220650000.0,164640000.0,152570000.0,326690000.0,370660000.0,227410000.0,196130000.0,160960000.0,209860000.0,400430000.0,297730000.0,236080000.0,188460000.0,146470000.0,184420000.0,204770000.0,146990000.0,194660000.0,227310000.0,122210000.0,178660000.0,150110000.0,631770000.0,627160000.0,636710000.0,1139800000.0,1089100000.0,1420500000.0,623310000.0,599670000.0,663250000.0,169540000.0,326560000.0,147290000.0,408180000.0,93289000.0,246760000.0,215750000.0,225070000.0,183420000.0,174550000.0,447350000.0,496570000.0,463680000.0,591860000.0,1310700000.0,797130000.0
3560,FAM162A,114600000.0,31640000.0,45424000.0,0.0,0.0,0.0,148530000.0,159350000.0,142820000.0,23351000.0,261090000.0,38581000.0,40423000.0,51934000.0,8583900.0,41892000.0,41757000.0,2664300.0,84794000.0,9247700.0,5686100.0,16134000.0,10214000.0,0.0,16449000.0,32897000.0,0.0,18746000.0,83071000.0,192550000.0,6880300.0,14654000.0,29529000.0,13280000.0,43671000.0,215780000.0,69496000.0,161970000.0,0.0,109680000.0,104150000.0,90497000.0,0.0,117070000.0,131630000.0,125140000.0,28986000.0,114450000.0,95700000.0,12327000.0,2608300.0,3807900.0,36831000.0,59157000.0,65454000.0,0.0,0.0,0.0,0.0,152380000.0,190560000.0,256690000.0
3561,PNPLA2,43628000.0,29791000.0,44327000.0,18574000.0,0.0,24270000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21023000.0,0.0,0.0,0.0,0.0,0.0,17195000.0,0.0,0.0,,,,,,,,,,,0.0,27077000.0,0.0,0.0,0.0,0.0
